TRAIN_TT,TRAIN_CO,SM_TT,SM_CO,CAR_TT,CAR_CO,CHOICE
292,149,144,165,325,165,2
292,179,130,210,250,132,3
292,149,119,177,250,214,2
318,179,144,248,250,214,3
283,133,162,139,190,125,2
223,100,167,114,247,100,2
283,100,173,116,152,100,3
243,100,173,116,247,162,2
243,111,173,123,152,162,3
223,111,173,123,247,125,2
223,133,167,144,190,100,3
223,111,162,128,190,162,2
243,133,173,161,190,162,3
326,173,106,194,260,155,2
249,130,117,156,338,124,2
326,130,131,165,208,124,2
275,130,131,165,338,201,2
275,144,131,165,208,201,2
249,144,131,165,338,155,2
249,173,117,210,260,124,2
249,144,106,177,260,201,2
275,173,131,248,260,201,2
111,50,78,57,50,25,3
101,38,80,42,65,20,3
111,38,82,45,40,20,3
104,38,82,45,65,32,2
104,42,82,48,40,32,3
101,42,82,48,65,25,2
101,50,80,58,50,20,3
101,42,78,50,50,32,3
104,50,82,70,50,32,3
392,187,131,205,290,175,2
299,140,142,161,377,140,2
392,140,156,172,232,140,3
330,140,156,172,377,227,2
330,156,156,177,232,227,2
299,156,156,177,377,175,2
299,187,142,215,290,140,3
299,156,131,189,290,227,3
330,187,156,253,290,227,3
159,103,80,106,110,65,3
128,77,83,86,143,52,2
159,77,87,91,88,52,3
138,77,87,91,143,84,2
138,86,87,91,88,84,3
128,86,87,91,143,65,2
128,103,83,108,110,52,3
128,86,80,98,110,84,3
138,103,87,123,110,84,3
108,82,97,86,130,60,3
98,82,95,86,130,78,2
128,82,99,95,130,48,3
98,68,97,83,80,48,3
128,61,97,65,100,78,2
108,61,95,76,100,48,3
98,82,99,95,80,60,3
98,61,99,70,100,60,3
128,68,95,76,80,60,3
492,206,275,215,280,155,3
372,155,283,172,364,124,2
492,155,293,177,224,124,3
412,155,293,177,364,201,2
412,172,293,189,224,201,3
372,172,293,189,364,155,2
372,206,283,227,280,124,3
372,172,275,194,280,201,2
412,206,293,253,280,201,3
103,50,38,58,70,28,3
103,50,34,76,91,45,1
103,45,31,68,91,35,3
82,45,31,68,56,45,3
89,50,31,63,91,28,3
89,45,34,52,56,35,3
89,60,31,68,56,28,3
103,60,34,76,56,45,3
89,50,34,76,70,35,3
125,96,49,106,143,70,3
114,96,44,99,143,91,3
146,96,55,123,143,56,3
114,80,49,106,88,56,3
146,72,49,83,110,91,3
125,72,44,99,110,56,3
114,96,55,123,88,70,3
114,72,55,86,110,70,3
146,80,44,91,88,70,3
171,103,101,108,130,65,3
135,77,104,90,169,52,3
171,77,108,91,104,52,3
147,77,108,91,169,84,2
147,86,108,95,104,84,2
135,86,108,95,169,65,3
135,103,104,111,130,52,3
135,86,101,99,130,84,2
147,103,108,128,130,84,3
185,108,73,111,140,75,2
139,81,78,91,182,60,2
185,81,84,98,112,60,2
154,81,84,98,182,97,2
154,90,84,99,112,97,2
139,90,84,99,182,75,2
139,108,78,116,140,60,2
139,90,73,103,140,97,2
154,108,84,132,140,97,2
219,103,90,116,150,100,2
219,103,82,144,195,162,3
219,93,76,132,195,125,2
176,93,76,132,120,162,1
190,103,76,123,195,100,2
190,93,82,108,120,125,2
190,124,76,132,120,100,3
219,124,82,144,120,162,3
190,103,82,144,150,125,3
312,148,154,156,180,120,3
246,111,160,128,234,96,3
312,111,168,132,144,96,3
268,111,168,132,234,156,3
268,123,168,139,144,156,3
246,123,168,139,234,120,3
246,148,160,165,180,96,3
246,123,154,144,180,156,3
268,148,168,189,180,156,3
195,109,123,114,110,70,3
156,82,126,95,143,56,3
195,82,130,98,88,56,3
169,82,130,98,143,91,3
169,91,130,99,88,91,3
156,91,130,99,143,70,3
156,109,126,116,110,56,3
156,91,123,103,110,91,3
169,109,130,132,110,91,3
334,144,136,172,260,112,2
334,144,122,215,338,182,1
334,130,111,194,338,140,1
253,130,111,194,208,182,2
280,144,111,182,338,112,2
280,130,122,156,208,140,2
280,173,111,198,208,112,3
334,173,122,210,208,182,3
280,144,122,215,260,140,3
282,103,172,114,180,80,3
282,103,166,132,234,130,2
282,93,161,123,234,100,2
222,93,161,123,144,130,3
242,103,161,116,234,80,3
242,93,166,106,144,100,3
242,124,161,128,144,80,3
282,124,166,132,144,130,3
242,103,166,132,180,100,3
125,96,49,106,143,75,2
114,96,44,99,143,97,2
146,96,55,123,143,60,3
114,80,49,106,88,60,3
146,72,49,83,110,97,2
125,72,44,99,110,60,2
114,96,55,123,88,75,3
114,72,55,86,110,75,2
146,80,44,91,88,75,3
146,96,44,99,110,75,3
114,72,49,83,143,60,2
146,72,55,86,88,60,3
125,72,55,86,143,97,2
125,80,55,90,88,97,2
114,80,55,90,143,75,2
114,96,49,106,110,60,3
114,80,44,91,110,97,2
125,96,55,123,110,97,3
230,127,112,128,180,105,3
175,95,117,106,234,84,3
230,95,123,108,144,84,3
193,95,123,108,234,136,3
193,106,123,114,144,136,3
175,106,123,114,234,105,3
175,127,117,132,180,84,3
175,106,112,116,180,136,3
193,127,123,149,180,136,3
236,123,81,139,190,112,2
236,123,71,172,247,182,2
236,111,63,156,247,140,2
182,111,63,156,152,182,3
200,123,63,144,247,112,2
200,111,71,128,152,140,3
200,148,63,156,152,112,3
236,148,71,165,152,182,2
200,123,71,172,190,140,2
142,62,103,65,80,36,3
142,62,101,76,104,58,2
142,56,99,70,104,45,3
117,56,99,70,64,58,3
125,62,99,70,104,36,3
125,56,101,62,64,45,3
125,74,99,80,64,36,3
142,74,101,80,64,58,3
125,62,101,76,80,45,3
285,118,230,123,182,95,3
270,118,227,116,182,123,2
314,118,234,132,182,76,3
270,98,230,114,112,76,3
314,88,230,98,140,123,3
285,88,227,106,140,76,3
270,118,234,132,112,95,3
270,88,234,98,140,95,3
314,98,227,106,112,95,3
164,119,88,132,208,110,2
149,119,83,128,208,143,2
195,119,94,144,208,88,2
149,99,88,128,128,88,3
195,89,88,103,160,143,2
164,89,83,116,160,88,2
149,119,94,144,128,110,3
149,89,94,106,160,110,2
195,99,83,114,128,110,3
160,76,134,80,90,48,3
160,76,132,90,117,78,2
160,68,130,83,117,60,3
135,68,130,83,72,78,2
143,76,130,83,117,48,3
143,68,132,76,72,60,2
143,91,130,91,72,48,3
160,91,132,91,72,78,2
143,76,132,90,90,60,3
258,127,140,132,170,110,3
203,95,145,106,221,88,2
258,95,151,111,136,88,3
221,95,151,111,221,143,2
221,106,151,114,136,143,3
203,106,151,114,221,110,2
203,127,145,139,170,88,3
203,106,140,123,170,143,3
221,127,151,156,170,143,3
146,80,55,90,110,64,3
146,80,49,106,143,104,2
146,72,44,99,143,80,2
114,72,44,99,88,104,3
125,80,44,91,143,64,2
125,72,49,83,88,80,3
125,96,44,99,88,64,3
146,96,49,106,88,104,3
125,80,49,106,110,80,3
275,158,167,177,260,115,3
249,158,161,165,260,149,2
327,158,175,198,260,92,3
249,132,167,172,160,92,3
327,119,167,132,200,149,2
275,119,161,161,200,92,3
249,158,175,198,160,115,3
249,119,175,139,200,115,2
327,132,161,149,160,115,3
146,96,44,99,120,75,3
114,72,49,83,156,60,3
146,72,55,86,96,60,3
125,72,55,86,156,97,2
125,80,55,90,96,97,2
114,80,55,90,156,75,3
114,96,49,106,120,60,3
114,80,44,91,120,97,3
125,96,55,123,120,97,3
115,62,82,65,80,44,3
115,62,80,76,104,71,3
115,56,78,70,104,55,3
99,56,78,70,64,71,3
104,62,78,68,104,44,3
104,56,80,58,64,55,3
104,74,78,76,64,44,3
115,74,80,80,64,71,3
104,62,80,76,80,55,3
200,148,71,165,273,125,3
182,148,63,156,273,162,3
236,148,81,198,273,100,3
182,123,71,172,168,100,3
236,111,71,128,210,162,3
200,111,63,156,210,100,3
182,148,81,198,168,125,3
182,111,81,132,210,125,3
236,123,63,144,168,125,3
138,108,83,114,143,60,2
124,108,80,111,143,78,2
166,108,87,132,143,48,3
124,90,83,114,88,48,3
166,81,83,91,110,78,2
138,81,80,106,110,48,3
124,108,87,132,88,60,3
124,81,87,95,110,60,2
166,90,80,103,88,60,3
301,158,145,165,210,120,3
238,119,151,132,273,96,3
301,119,159,139,168,96,3
259,119,159,139,273,156,2
259,132,159,144,168,156,3
238,132,159,144,273,120,2
238,158,151,172,210,96,3
238,132,145,149,210,156,2
259,158,159,198,210,156,3
227,119,145,123,140,90,3
173,89,148,99,182,72,2
227,89,152,103,112,72,3
191,89,152,103,182,117,2
191,99,152,108,112,117,3
173,99,152,108,182,90,2
173,119,148,128,140,72,3
173,99,145,111,140,117,2
191,119,152,144,140,117,3
103,50,38,58,70,36,3
103,50,34,76,91,58,3
103,45,31,68,91,45,3
82,45,31,68,56,58,3
89,50,31,63,91,36,3
89,45,34,52,56,45,3
89,60,31,68,56,36,3
103,60,34,76,56,58,3
89,50,34,76,70,45,3
299,128,130,149,220,112,3
299,128,118,189,286,182,2
299,115,109,172,286,140,2
233,115,109,172,176,182,2
255,128,109,161,286,112,2
255,115,118,139,176,140,2
255,154,109,172,176,112,3
299,154,118,182,176,182,3
255,128,118,189,220,140,3
186,86,106,91,120,60,3
186,86,102,103,156,97,2
186,77,99,98,156,75,2
142,77,99,98,96,97,2
157,86,99,95,156,60,3
157,77,102,86,96,75,2
157,103,99,103,96,60,3
186,103,102,106,96,97,2
157,86,102,103,120,75,3
230,127,112,128,180,115,2
175,95,117,106,234,92,2
230,95,123,108,144,92,3
193,95,123,108,234,149,2
193,106,123,114,144,149,3
175,106,123,114,234,115,2
175,127,117,132,180,92,2
175,106,112,116,180,149,2
193,127,123,149,180,149,3
333,116,179,132,190,88,3
333,116,171,156,247,143,2
333,104,165,144,247,110,2
259,104,165,144,152,143,3
284,116,165,139,247,88,2
284,104,171,123,152,110,3
284,139,165,149,152,88,3
333,139,171,161,152,143,3
284,116,171,156,190,110,3
143,91,132,91,117,65,3
135,91,130,91,117,84,2
160,91,134,99,117,52,3
135,76,132,90,72,52,3
160,68,132,76,90,84,2
143,68,130,83,90,52,3
135,91,134,99,72,65,3
135,68,134,76,90,65,3
160,76,130,83,72,65,3
196,133,88,149,208,100,3
177,133,82,144,208,130,2
233,133,96,177,208,80,3
177,111,88,156,128,80,3
233,100,88,116,160,130,2
196,100,82,139,160,80,3
177,133,96,177,128,100,3
177,100,96,123,160,100,3
233,111,82,132,128,100,3
145,108,69,116,156,70,2
131,108,64,111,156,91,2
172,108,75,132,156,56,3
131,90,69,116,96,56,3
172,81,69,91,120,91,2
145,81,64,108,120,56,3
131,108,75,132,96,70,3
131,81,75,98,120,70,2
172,90,64,103,96,70,3
381,149,166,165,270,168,2
381,149,154,205,351,273,2
381,134,145,189,351,210,2
289,134,145,189,216,273,2
320,149,145,177,351,168,2
320,134,154,156,216,210,2
320,179,145,194,216,168,2
381,179,154,205,216,273,2
320,149,154,205,270,210,2
193,127,117,132,234,90,3
175,127,112,128,234,117,2
230,127,123,149,234,72,3
175,106,117,132,144,72,3
230,95,117,106,180,117,2
193,95,112,123,180,72,3
175,127,123,149,144,90,3
175,95,123,108,180,90,3
230,106,112,116,144,90,3
166,71,118,80,90,44,3
166,71,116,86,117,71,3
166,64,114,80,117,55,3
127,64,114,80,72,71,3
140,71,114,80,117,44,3
140,64,116,70,72,55,3
140,85,114,90,72,44,3
166,85,116,91,72,71,3
140,71,116,86,90,55,3
290,173,161,194,312,150,3
262,173,153,182,312,195,2
346,173,171,220,312,120,3
262,144,161,194,192,120,3
346,130,161,144,240,195,2
290,130,153,177,240,120,3
262,173,171,220,192,150,3
262,130,171,156,240,150,2
346,144,153,165,192,150,2
191,108,101,108,140,85,3
143,81,104,90,182,68,2
191,81,108,91,112,68,3
159,81,108,91,182,110,2
159,90,108,95,112,110,3
143,90,108,95,182,85,2
143,108,104,111,140,68,3
143,90,101,98,140,110,2
159,108,108,123,140,110,3
271,119,159,128,160,100,2
225,89,164,103,208,80,2
271,89,170,106,128,80,3
240,89,170,106,208,130,2
240,99,170,108,128,130,3
225,99,170,108,208,100,2
225,119,164,132,160,80,3
225,99,159,114,160,130,2
240,119,170,144,160,130,2
290,179,102,210,325,155,2
262,179,91,194,325,201,2
346,179,116,248,325,124,3
262,149,102,210,200,124,3
346,134,102,156,250,201,2
290,134,91,194,250,124,3
262,179,116,248,200,155,3
262,134,116,165,250,155,2
346,149,91,177,200,155,2
290,99,205,108,130,64,3
290,99,201,128,169,104,3
290,89,198,114,169,80,3
239,89,198,114,104,104,3
256,99,198,111,169,64,3
256,89,201,99,104,80,2
256,119,198,123,104,64,3
290,119,201,128,104,104,3
256,99,201,128,130,80,3
182,137,74,156,260,125,3
165,137,68,144,260,162,2
216,137,82,177,260,100,3
165,114,74,156,160,100,3
216,103,74,116,200,162,2
182,103,68,144,200,100,3
165,137,82,177,160,125,3
165,103,82,128,200,125,2
216,114,68,132,160,125,3
200,148,71,165,351,160,3
182,148,63,156,351,208,2
236,148,81,198,351,128,3
182,123,71,172,216,128,3
236,111,71,128,270,208,2
200,111,63,156,270,128,3
182,148,81,198,216,160,3
182,111,81,132,270,160,2
236,123,63,144,216,160,3
125,96,49,106,143,70,3
114,96,44,99,143,91,2
146,96,55,123,143,56,3
114,80,49,106,88,56,3
146,72,49,83,110,91,2
125,72,44,99,110,56,3
114,96,55,123,88,70,3
114,72,55,86,110,70,2
146,80,44,91,88,70,3
406,149,235,165,250,104,3
406,149,225,198,325,169,3
406,134,217,182,325,130,3
328,134,217,182,200,169,3
354,149,217,172,325,104,3
354,134,225,156,200,130,3
354,179,217,194,200,104,3
406,179,225,198,200,169,3
354,149,225,198,250,130,3
199,109,111,108,130,85,3
151,82,114,91,169,68,2
199,82,118,95,104,68,3
167,82,118,95,169,110,2
167,91,118,98,104,110,3
151,91,118,98,169,85,3
151,109,114,111,130,68,3
151,91,111,99,130,110,2
167,109,118,123,130,110,3
247,99,161,106,170,76,3
247,99,157,116,221,123,2
247,89,154,108,221,95,2
195,89,154,108,136,123,3
212,99,154,108,221,76,3
212,89,157,98,136,95,3
212,119,154,123,136,76,3
247,119,157,123,136,123,3
212,99,157,116,170,95,3
209,118,116,116,170,95,3
157,88,119,98,221,76,2
209,88,123,99,136,76,3
174,88,123,99,221,123,2
174,98,123,103,136,123,3
157,98,123,103,221,95,2
157,118,119,123,170,76,3
157,98,116,106,170,123,2
174,118,123,132,170,123,2
164,124,56,139,221,85,3
150,124,50,132,221,110,2
193,124,64,165,221,68,3
150,103,56,144,136,68,3
193,93,56,106,170,110,2
164,93,50,132,170,68,3
150,124,64,165,136,85,3
150,93,64,114,170,85,2
193,103,50,123,136,85,3
331,133,282,144,208,105,3
303,133,279,139,208,136,2
387,133,286,156,208,84,3
303,111,282,139,128,84,3
387,100,282,111,160,136,2
331,100,279,128,160,84,3
303,133,286,156,128,105,3
303,100,286,114,160,105,3
387,111,279,123,128,105,3
193,127,117,132,221,110,3
175,127,112,128,221,143,3
230,127,123,149,221,88,3
175,106,117,132,136,88,3
230,95,117,106,170,143,3
193,95,112,123,170,88,3
175,127,123,149,136,110,3
175,95,123,108,170,110,3
230,106,112,116,136,110,3
119,91,64,103,130,55,3
108,91,61,98,130,71,3
141,91,68,116,130,44,3
108,76,64,103,80,44,3
141,68,64,80,100,71,3
119,68,61,95,100,44,3
108,91,68,116,80,55,3
108,68,68,83,100,55,3
141,76,61,90,80,55,3
90,62,51,68,70,40,3
70,47,53,52,91,32,3
90,47,55,53,56,32,3
77,47,55,53,91,52,3
77,52,55,57,56,52,3
70,52,55,57,91,40,3
70,62,53,71,70,32,3
70,52,51,62,70,52,3
77,62,55,80,70,52,3
174,118,61,132,195,100,2
159,118,55,128,195,130,2
205,118,69,161,195,80,2
159,98,61,139,120,80,3
205,88,61,103,150,130,2
174,88,55,128,150,80,2
159,118,69,161,120,100,3
159,88,69,108,150,100,2
205,98,55,116,120,100,2
132,68,108,76,104,55,3
123,68,106,76,104,71,3
149,68,110,86,104,44,3
123,57,108,76,64,44,3
149,51,108,57,80,71,3
132,51,106,68,80,44,3
123,68,110,86,64,55,3
123,51,110,58,80,55,3
149,57,106,65,64,55,2
379,212,250,231,364,170,2
342,212,242,227,364,221,2
453,212,260,253,364,136,2
342,177,250,227,224,136,3
453,159,250,177,280,221,2
379,159,242,210,280,136,2
342,212,260,253,224,170,3
342,159,260,182,280,170,2
453,177,242,198,224,170,3
287,128,126,144,210,104,3
287,128,116,177,273,169,2
287,115,108,165,273,130,2
224,115,108,165,168,169,3
245,128,108,156,273,104,2
245,115,116,132,168,130,3
245,154,108,165,168,104,3
287,154,116,177,168,169,3
245,128,116,177,210,130,3
257,128,97,144,230,124,2
257,128,87,177,299,201,2
257,115,79,165,299,155,2
195,115,79,165,184,201,3
216,128,79,156,299,124,3
216,115,87,132,184,155,2
216,154,79,165,184,124,3
257,154,87,177,184,201,3
216,128,87,177,230,155,3
240,108,149,116,170,92,3
240,108,145,132,221,149,3
240,97,142,123,221,115,3
180,97,142,123,136,149,3
200,108,142,123,221,92,3
200,97,145,108,136,115,3
200,130,142,132,136,92,3
240,130,145,139,136,149,3
200,108,145,132,170,115,3
240,108,103,123,170,72,2
240,108,95,149,221,117,2
240,97,89,139,221,90,2
185,97,89,139,136,117,2
203,108,89,132,221,72,2
203,97,95,114,136,90,2
203,130,89,144,136,72,3
240,130,95,149,136,117,2
203,108,95,149,170,90,2
146,96,44,99,110,75,2
114,72,49,83,143,60,2
146,72,55,86,88,60,3
125,72,55,86,143,97,2
125,80,55,90,88,97,3
114,80,55,90,143,75,2
114,96,49,106,110,60,3
114,80,44,91,110,97,2
125,96,55,123,110,97,2
236,123,81,139,190,104,2
236,123,71,172,247,169,2
236,111,63,156,247,130,2
182,111,63,156,152,169,3
200,123,63,144,247,104,1
200,111,71,128,152,130,2
200,148,63,156,152,104,3
236,148,71,165,152,169,2
200,123,71,172,190,130,3
214,14,120,14,130,95,2
160,11,123,14,169,76,2
214,11,127,15,104,76,2
178,11,127,15,169,123,2
178,12,127,14,104,123,2
160,12,127,14,169,95,2
160,14,123,15,130,76,2
160,12,120,15,130,123,2
178,14,127,19,130,123,2
165,14,115,15,182,85,2
149,14,112,14,182,110,2
196,14,119,19,182,68,3
149,12,115,19,112,68,3
196,11,115,14,140,110,2
165,11,112,19,140,68,1
149,14,119,19,112,85,3
149,11,119,15,140,85,1
196,12,112,15,112,85,2
252,10,96,10,220,120,2
189,8,102,10,286,96,2
252,8,110,11,176,96,3
210,8,110,11,286,156,2
210,8,110,10,176,156,3
189,8,110,10,286,120,2
189,10,102,11,220,96,2
189,8,96,11,220,156,2
210,10,110,13,220,156,3
236,90,92,105,160,68,3
236,90,84,122,208,110,2
236,81,78,112,208,85,2
177,81,78,112,128,110,1
197,90,78,109,208,68,3
197,81,84,92,128,85,2
197,108,78,118,128,68,3
236,108,84,122,128,110,1
197,90,84,122,160,85,2
245,119,90,127,170,125,2
184,89,96,105,221,100,2
245,89,104,109,136,100,3
204,89,104,109,221,162,2
204,99,104,112,136,162,2
184,99,104,112,221,125,2
184,119,96,137,170,100,2
184,99,90,118,170,162,2
204,119,104,155,170,162,2
188,72,148,76,100,80,2
148,54,150,60,130,64,3
188,54,152,60,80,64,2
161,54,152,60,130,104,3
161,60,152,65,80,104,3
148,60,152,65,130,80,3
148,72,150,76,100,64,3
148,60,148,68,100,104,3
161,72,152,84,100,104,3
200,126,71,140,325,130,2
182,126,63,133,325,169,2
236,126,81,168,325,104,3
182,105,71,146,200,104,3
236,94,71,109,250,169,2
200,94,63,133,250,104,2
182,126,81,168,200,130,3
182,94,81,112,250,130,2
236,105,63,122,200,130,2
270,126,90,137,220,130,2
205,94,98,112,286,104,2
270,94,108,118,176,104,2
227,94,108,118,286,169,2
227,105,108,118,176,169,2
205,105,108,118,286,130,2
205,126,98,146,220,104,2
205,105,90,127,220,169,2
227,126,108,174,220,169,2
224,113,74,122,170,110,3
170,85,80,97,221,88,2
224,85,88,105,136,88,3
188,85,88,105,221,143,2
188,94,88,105,136,143,2
170,94,88,105,221,110,2
170,113,80,127,170,88,3
170,94,74,112,170,143,2
188,113,88,146,170,143,1
106,60,41,71,90,48,3
106,60,37,84,117,78,2
106,54,34,78,117,60,2
85,54,34,78,72,78,3
92,60,34,74,117,48,2
92,54,37,65,72,60,3
92,72,34,78,72,48,3
106,72,37,84,72,78,3
92,60,37,84,90,60,3
125,82,49,90,156,80,1
114,82,44,84,156,104,1
146,82,55,105,156,64,3
114,68,49,90,96,64,3
146,61,49,71,120,104,1
125,61,44,84,120,64,1
114,82,55,105,96,80,1
114,61,55,74,120,80,1
146,68,44,78,96,80,3
226,101,171,105,208,80,3
207,101,168,99,208,104,2
265,101,175,112,208,64,3
207,84,171,97,128,64,3
265,76,171,84,160,104,2
226,76,168,90,160,64,3
207,101,175,112,128,80,3
207,76,175,84,160,80,2
265,84,168,90,128,80,3
171,89,116,92,130,60,3
155,89,113,90,130,78,3
203,89,120,105,130,48,3
155,74,116,92,80,48,3
203,67,116,74,100,78,2
171,67,113,84,100,48,3
155,89,120,105,80,60,3
155,67,120,78,100,60,3
203,74,113,84,80,60,3
176,89,100,97,156,75,3
159,89,95,92,156,97,2
209,89,106,112,156,60,3
159,74,100,97,96,60,3
209,67,100,76,120,97,2
176,67,95,90,120,60,3
159,89,106,112,96,75,3
159,67,106,81,120,75,3
209,74,95,84,96,75,3
292,94,153,109,190,104,3
292,94,145,133,247,169,2
292,85,139,122,247,130,2
234,85,139,122,152,169,3
253,94,139,112,247,104,2
253,85,145,99,152,130,3
253,113,139,122,152,104,3
292,113,145,133,152,169,3
253,94,145,133,190,130,2
168,101,85,118,169,85,3
152,101,79,112,169,110,2
200,101,93,137,169,68,3
152,84,85,122,104,68,3
200,76,85,92,130,110,2
168,76,79,112,130,68,1
152,101,93,137,104,85,3
152,76,93,97,130,85,2
200,84,79,105,104,85,3
626,175,388,187,330,220,3
475,131,396,146,429,176,3
626,131,406,155,264,176,3
525,131,406,155,429,286,2
525,146,406,161,264,286,2
475,146,406,161,429,220,1
475,175,396,196,330,176,3
475,146,388,168,330,286,2
525,175,406,221,330,286,1
214,113,106,133,221,100,3
193,113,100,122,221,130,2
257,113,114,150,221,80,3
193,94,106,133,136,80,3
257,85,106,99,170,130,2
214,85,100,122,170,80,3
193,113,114,150,136,100,3
193,85,114,105,170,100,3
257,94,100,112,136,100,3
190,89,104,88,130,85,3
145,67,107,74,169,68,3
190,67,111,76,104,68,3
160,67,111,76,169,110,3
160,74,111,78,104,110,3
145,74,111,78,169,85,3
145,89,107,90,130,68,3
145,74,104,81,130,110,3
160,89,111,97,130,110,3
283,146,95,174,351,165,2
257,146,84,165,351,214,2
336,146,109,207,351,132,3
257,122,95,178,216,132,3
336,110,95,133,270,214,2
283,110,84,165,270,132,2
257,146,109,207,216,165,3
257,110,109,137,270,165,2
336,122,84,150,216,165,2
264,109,103,122,260,172,2
264,109,93,150,338,279,2
264,98,85,140,338,215,2
201,98,85,140,208,279,2
222,109,85,133,338,172,2
222,98,93,112,208,215,2
222,131,85,140,208,172,2
264,131,93,150,208,279,2
222,109,93,150,260,215,2
328,105,179,112,190,96,3
328,105,171,137,247,156,2
328,94,165,127,247,120,2
255,94,165,127,152,156,3
279,105,165,122,247,96,3
279,94,171,109,152,120,3
279,126,165,133,152,96,3
328,126,171,137,152,156,3
279,105,171,137,190,120,2
146,68,55,76,110,56,2
146,68,49,90,143,91,2
146,61,44,84,143,70,2
114,61,44,84,88,91,2
125,68,44,78,143,56,2
125,61,49,71,88,70,2
125,82,44,84,88,56,3
146,82,49,90,88,91,3
125,68,49,90,110,70,2
311,84,226,90,130,64,3
311,84,222,105,169,104,2
311,76,219,97,169,80,2
260,76,219,97,104,104,3
277,84,219,94,169,64,3
277,76,222,84,104,80,2
277,101,219,105,104,64,3
311,101,222,109,104,104,3
277,84,222,105,130,80,3
